Application,Images,Epochs,Batchsize,Jobs,GpuType,GpuNumber,ExecutionTime,min,max
pytorch_vgg19,130000,7098,32,J70,GTX 1080Ti,8,43206.037843877995,43206.037843877995,159130241.65038
pytorch_vgg19,130000,7098,32,J70,M60,8,3753169.5848556,43206.037843877995,159130241.65038
pytorch_vgg19,130000,7098,32,J70,K80,8,11592788.483639998,43206.037843877995,159130241.65038
pytorch_vgg19,130000,7098,32,J70,Quadro P600,8,131323031.81634,43206.037843877995,159130241.65038
pytorch_vgg19,130000,7098,32,J70,M60,8,7227769.908996001,43206.037843877995,159130241.65038
pytorch_vgg19,130000,7098,32,J70,K80,8,13805772.771335999,43206.037843877995,159130241.65038
pytorch_vgg19,130000,7098,32,J70,Quadro P600,8,114268039.46922001,43206.037843877995,159130241.65038
pytorch_vgg19,130000,7098,32,J70,M60,8,6623519.0506758,43206.037843877995,159130241.65038
pytorch_vgg19,130000,7098,32,J70,K80,8,12580930.122852,43206.037843877995,159130241.65038
pytorch_vgg19,130000,7098,32,J70,Quadro P600,8,103565235.27713999,43206.037843877995,159130241.65038
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,1,422070.1727,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,1,752128.6454,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,1,1050943.306,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,1,5614577.396000001,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,1,542034.1501,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,1,733822.9213999999,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,1,907456.6905,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,1,3559270.9820000003,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,1,699127.6468,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,1,730107.7893,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,1,758155.3067000001,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,1,1186509.814,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,2,221979.03579999998,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,2,543893.9993,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,2,835336.0272000001,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,2,5286371.898,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,2,343495.3967,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,2,577038.777,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,2,788474.6034,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,2,4017619.1939999997,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,2,422529.8629,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,2,566050.5625,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,2,695985.3853,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,2,2680409.3940000003,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,3,151648.6255,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,3,487950.91589999996,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,3,792418.3456,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,3,5442384.106000001,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,3,270003.8989,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,3,526009.3802,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,3,757781.0127999999,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,3,4297503.329,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,3,321190.6665,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,3,506489.81720000005,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,3,674248.2825,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,3,3236332.249,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,4,113758.3969,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,4,470080.7233,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,4,792673.0633999999,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,4,5719450.740999999,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,4,227774.2151,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,4,501418.67039999994,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,4,749159.5462000001,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,4,4532771.445,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,4,263666.117,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,4,473053.19220000005,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,4,662619.3842999999,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,4,3557760.9229999995,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,5,88844.24096,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,5,467439.6869,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,5,810196.7409,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,5,6044939.147,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,5,198049.25690000004,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,5,487403.43539999996,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,5,749366.9293,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,5,4750193.153,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,5,223667.4262,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,5,450066.2153,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,5,655033.7679999999,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,5,3785391.9240000006,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,6,70418.12134,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,6,472413.2286999999,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,6,836354.8982999999,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,6,6394638.438000001,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,6,174576.6615,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,6,478675.9378000001,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,6,753988.7372000001,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,6,4958691.658,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,6,192431.6648,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,6,432304.06260000006,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,6,649469.7925999999,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,6,3966124.089,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,7,55699.451049999996,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,7,481737.95800000004,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,7,867447.0442,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,7,6758172.520999999,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,7,154676.8447,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,7,472970.0043000001,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,7,761133.0735,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,7,5162091.188000001,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,7,166203.2916,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,7,417527.52359999996,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,7,645061.0405000001,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,7,4120056.9189999998,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,8,43297.9366,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,8,493782.1795,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,8,901622.9329,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,8,7130353.348,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,8,137010.0147,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,8,469152.54860000004,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,8,769853.9902,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,8,5362303.86,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,GTX 1080Ti,8,143104.5361,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,M60,8,404616.9932,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,K80,8,641374.3031,43297.9366,7130353.348
pytorch_vgg19,130000,150,8,J71,Quadro P600,8,4257240.165,43297.9366,7130353.348
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,1,499768.48036266677,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,1,858468.1980373332,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,1,1183212.8821333335,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,1,6142862.140799999,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,1,574211.3702826668,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,1,830422.8555093333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,1,1062380.991168,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,1,4604951.67104,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,1,684644.88288,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,1,845898.8610986667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,1,991888.3048106667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,1,3221505.82208,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,2,261508.40202666668,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,2,590100.8979413334,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,2,887588.3531946667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,2,5430952.7552000005,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,2,350058.5727146667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,2,613057.4241493334,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,2,851160.4242773333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,2,4487578.281386667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,2,385722.3523626667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,2,594067.6864639999,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,2,782690.750016,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,2,3663428.3989333333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,3,161186.38397866668,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,3,492502.02698666666,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,3,792454.8523733334,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,3,5373471.513386667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,3,260788.102848,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,3,532418.3748053333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,3,778335.7327573333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,3,4534098.03392,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,3,274720.002816,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,3,501936.459136,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,3,707644.2774613333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,3,3849308.1088000005,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,4,95348.88103253333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,4,437595.263168,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,4,747444.1083946667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,4,5479597.306026666,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,4,205238.21501866664,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,4,485960.92115199997,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,4,740110.010304,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,4,4621591.0734933335,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,4,210697.6983253333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,4,449730.21870933333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,4,666135.5754666666,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,4,3971177.103786667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,5,43305.18405546666,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,5,399765.3424426666,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,5,722482.4670933334,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,5,5651165.912746667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,5,163176.5599146667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,5,453176.10568533326,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,5,715723.875328,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,5,4725473.426986666,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,5,165467.41179733336,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,5,413493.97301333334,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,5,638041.9815466666,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,5,4067441.8116266667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,6,127859.02124799998,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,6,370473.8431146667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,6,707545.3774293333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,6,5855455.927253333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,6,427227.6092373333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,6,698257.5340160001,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,6,4837550.436693333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,6,129633.13445973332,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,6,385242.72475733334,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,6,616655.941888,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,6,4150904.3758933335,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,7,96395.26337280001,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,7,346061.4417493333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,7,698336.6025813334,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,7,6078443.887786667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,7,405185.5808,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,7,684745.360768,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,7,4954310.10816,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,7,99168.00509653334,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,7,361554.33216,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,7,599102.7902719999,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,7,4227051.428693334,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,8,67340.11848106666,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,8,324698.47662933334,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,8,692708.0248106666,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,8,6313118.065706667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,8,385585.0950186666,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,8,673704.542336,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,8,5073996.442666667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,GTX 1080Ti,8,72058.59325653332,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,M60,8,340717.7243306667,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,K80,8,583945.1938133333,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,224,16,J72,Quadro P600,8,4298626.289066666,43305.18405546666,6313118.065706667
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,1,14687003.604161333,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,1,24542596.51359467,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,1,33465244.756206002,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,1,169736007.33951333,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,1,15433172.119912,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,1,23582215.264541335,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,1,30959858.21351866,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,1,143634593.67118,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,1,17067538.29500133,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,1,24460636.784325335,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,1,31153893.88355533,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,1,133376375.89026666,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,2,7656633.249132001,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,2,16191345.359635333,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,2,23918149.286617335,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,2,141925430.88172,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,2,9079092.711524667,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,2,16518499.086070668,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,2,23253680.50694867,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,2,126116449.8575,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,2,8892657.704666,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,2,15833076.327305336,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,2,22116504.894928,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,2,118079898.16526,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,3,4345339.135446133,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,3,12655022.979776667,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,3,20178100.144734003,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,3,135073973.47249335,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,3,6407955.16931,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,3,13718094.451370668,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,3,20336245.388324,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,3,121411671.66839333,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,3,5822517.514785334,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,3,12665327.923397332,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,3,18860388.011197336,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,3,113474177.52690001,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,4,1963814.0815913996,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,4,10322432.797228666,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,4,17889812.582253333,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,4,133462295.83802667,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,4,4657553.091871933,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,4,11983517.702613333,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,4,18615995.914162,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,4,119910234.96114,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,4,4028562.4214852,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,4,10862532.532767335,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,4,17049589.16,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,4,111541146.12234667,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,5,3275445.2020606,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,5,8471335.486538667,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,5,16182229.653552664,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,5,133946530.08318,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,5,10675272.105204668,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,5,17374620.699804,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,5,119690134.78606,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,5,2745081.3682305333,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,5,9605718.348458,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,5,15816917.516768666,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,5,110677190.4416,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,6,2077484.4053055332,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,6,6860984.619348668,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,6,14764999.041742,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,6,135478720.29338002,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,6,9580192.085994001,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,6,16372682.61030067,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,6,120110702.87706667,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,6,1716837.3355033335,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,6,8621894.764785334,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,6,14873309.480044002,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,6,110347772.59752,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,7,984750.5188683333,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,7,5388203.1426760005,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,7,13513684.038140668,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,7,137609742.48360667,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,7,8606920.967168668,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,7,15507565.745094666,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,Quadro P600,7,120897367.12733333,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,GTX 1080Ti,7,834443.0278544666,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,M60,7,7794065.811489999,43204.79929060201,169736007.33951333
pytorch_vgg19,130000,7571,32,J73,K80,7,14094880.645595334,43204.79929060201,169736007.33951333
